x,y,z
 -4.3000,  -3.4000,  30.0500
 -4.3000,  -3.3000,  29.3800
 -4.3000,  -3.2000,  28.7300
 -4.3000,  -3.1000,  28.1000
 -4.3000,  -3.0000,  27.4900
 -4.3000,  -2.9000,  26.9000
 -4.3000,  -2.8000,  26.3300
 -4.3000,  -2.7000,  25.7800
 -4.3000,  -2.6000,  25.2500
 -4.3000,  -2.5000,  24.7400
 -4.3000,  -2.4000,  24.2500
 -4.3000,  -2.3000,  23.7800
 -4.3000,  -2.2000,  23.3300
 -4.3000,  -2.1000,  22.9000
 -4.3000,  -2.0000,  22.4900
 -4.3000,  -1.9000,  22.1000
 -4.3000,  -1.8000,  21.7300
 -4.3000,  -1.7000,  21.3800
 -4.3000,  -1.6000,  21.0500
 -4.3000,  -1.5000,  20.7400
 -4.3000,  -1.4000,  20.4500
 -4.3000,  -1.3000,  20.1800
 -4.3000,  -1.2000,  19.9300
 -4.3000,  -1.1000,  19.7000
 -4.3000,  -1.0000,  19.4900
 -4.3000,  -0.9000,  19.3000
 -4.3000,  -0.8000,  19.1300
 -4.3000,  -0.7000,  18.9800
 -4.3000,  -0.6000,  18.8500
 -4.3000,  -0.5000,  18.7400
 -4.3000,  -0.4000,  18.6500
 -4.3000,  -0.3000,  18.5800
 -4.3000,  -0.2000,  18.5300
 -4.3000,  -0.1000,  18.5000
 -4.3000,   0.0000,  18.4900
 -4.3000,   0.1000,  18.5000
 -4.3000,   0.2000,  18.5300
 -4.3000,   0.3000,  18.5800
 -4.3000,   0.4000,  18.6500
 -4.3000,   0.5000,  18.7400
 -4.3000,   0.6000,  18.8500
 -4.3000,   0.7000,  18.9800
 -4.3000,   0.8000,  19.1300
 -4.3000,   0.9000,  19.3000
 -4.3000,   1.0000,  19.4900
 -4.3000,   1.1000,  19.7000
 -4.3000,   1.2000,  19.9300
 -4.3000,   1.3000,  20.1800
 -4.3000,   1.4000,  20.4500
 -4.3000,   1.5000,  20.7400
 -4.3000,   1.6000,  21.0500
 -4.3000,   1.7000,  21.3800
 -4.3000,   1.8000,  21.7300
 -4.3000,   1.9000,  22.1000
 -4.3000,   2.0000,  22.4900
 -4.3000,   2.1000,  22.9000
 -4.3000,   2.2000,  23.3300
 -4.3000,   2.3000,  23.7800
 -4.3000,   2.4000,  24.2500
 -4.3000,   2.5000,  24.7400
 -4.3000,   2.6000,  25.2500
 -4.3000,   2.7000,  25.7800
 -4.3000,   2.8000,  26.3300
 -4.3000,   2.9000,  26.9000
 -4.3000,   3.0000,  27.4900
 -4.3000,   3.1000,  28.1000
 -4.3000,   3.2000,  28.7300
 -4.3000,   3.3000,  29.3800
 -4.3000,   3.4000,  30.0500
 -4.3000,   3.5000,  30.7400
 -4.3000,   3.6000,  31.4500
 -4.3000,   3.7000,  32.1800
 -4.3000,   3.8000,  32.9300
 -4.3000,   3.9000,  33.7000
 -4.3000,   4.0000,  34.4900
 -4.3000,   4.1000,  35.3000
 -4.3000,   4.2000,  36.1300
 -4.3000,   4.3000,  36.9800
 -4.3000,   4.4000,  37.8500
 -4.3000,   4.5000,  38.7400
 -4.3000,   4.6000,  39.6500
 -4.3000,   4.7000,  40.5800
 -4.3000,   4.8000,  41.5300
 -4.3000,   4.9000,  42.5000
 -4.2000,  -5.0000,  42.6400
 -4.2000,  -4.9000,  41.6500
 -4.2000,  -4.8000,  40.6800
 -4.2000,  -4.7000,  39.7300
 -4.2000,  -4.6000,  38.8000
 -4.2000,  -4.5000,  37.8900
 -4.2000,  -4.4000,  37.0000
 -4.2000,  -4.3000,  36.1300
 -4.2000,  -4.2000,  35.2800
 -4.2000,  -4.1000,  34.4500
 -4.2000,  -4.0000,  33.6400
 -4.2000,  -3.9000,  32.8500
 -4.2000,  -3.8000,  32.0800
 -4.2000,  -3.7000,  31.3300
 -4.2000,  -3.6000,  30.6000
 -4.2000,  -3.5000,  29.8900
 -4.2000,  -3.4000,  29.2000
 -4.2000,  -3.3000,  28.5300
 -4.2000,  -3.2000,  27.8800
 -4.2000,  -3.1000,  27.2500
 -4.2000,  -3.0000,  26.6400
 -4.2000,  -2.9000,  26.0500
 -4.2000,  -2.8000,  25.4800
 -4.2000,  -2.7000,  24.9300
 -4.2000,  -2.6000,  24.4000
 -4.2000,  -2.5000,  23.8900
 -4.2000,  -2.4000,  23.4000
 -4.2000,  -2.3000,  22.9300
 -4.2000,  -2.2000,  22.4800
 -4.2000,  -2.1000,  22.0500
 -4.2000,  -2.0000,  21.6400
 -4.2000,  -1.9000,  21.2500
 -4.2000,  -1.8000,  20.8800
 -4.2000,  -1.7000,  20.5300
 -4.2000,  -1.6000,  20.2000
 -4.2000,  -1.5000,  19.8900
 -4.2000,  -1.4000,  19.6000
 -4.2000,  -1.3000,  19.3300
 -4.2000,  -1.2000,  19.0800
 -4.2000,  -1.1000,  18.8500
 -4.2000,  -1.0000,  18.6400
 -4.2000,  -0.9000,  18.4500
 -4.2000,  -0.8000,  18.2800
 -4.2000,  -0.7000,  18.1300
 -4.2000,  -0.6000,  18.0000
 -4.2000,  -0.5000,  17.8900
 -4.2000,  -0.4000,  17.8000
 -4.2000,  -0.3000,  17.7300
 -4.2000,  -0.2000,  17.6800
 -4.2000,  -0.1000,  17.6500
 -4.2000,   0.0000,  17.6400
 -4.2000,   0.1000,  17.6500
 -4.2000,   0.2000,  17.6800
 -4.2000,   0.3000,  17.7300
 -4.2000,   0.4000,  17.8000
 -4.2000,   0.5000,  17.8900
 -4.2000,   0.6000,  18.0000
 -4.2000,   0.7000,  18.1300
 -4.2000,   0.8000,  18.2800
 -4.2000,   0.9000,  18.4500
 -4.2000,   1.0000,  18.6400
 -4.2000,   1.1000,  18.8500
 -4.2000,   1.2000,  19.0800
 -4.2000,   1.3000,  19.3300
 -4.2000,   1.4000,  19.6000
 -4.2000,   1.5000,  19.8900
 -4.2000,   1.6000,  20.2000
 -4.2000,   1.7000,  20.5300
 -4.2000,   1.8000,  20.8800
 -4.2000,   1.9000,  21.2500
 -4.2000,   2.0000,  21.6400
 -4.2000,   2.1000,  22.0500
 -4.2000,   2.2000,  22.4800
 -4.2000,   2.3000,  22.9300
 -4.2000,   2.4000,  23.4000
 -4.2000,   2.5000,  23.8900
 -4.2000,   2.6000,  24.4000
 -4.2000,   2.7000,  24.9300
 -4.2000,   2.8000,  25.4800
 -4.2000,   2.9000,  26.0500
 -4.2000,   3.0000,  26.6400
 -4.2000,   3.1000,  27.2500
 -4.2000,   3.2000,  27.8800
 -4.2000,   3.3000,  28.5300
 -4.2000,   3.4000,  29.2000
 -4.2000,   3.5000,  29.8900
 -4.2000,   3.6000,  30.6000
 -4.2000,   3.7000,  31.3300
 -4.2000,   3.8000,  32.0800
 -4.2000,   3.9000,  32.8500
 -4.2000,   4.0000,  33.6400
 -4.2000,   4.1000,  34.4500
 -4.2000,   4.2000,  35.2800
 -4.2000,   4.3000,  36.1300
 -4.2000,   4.4000,  37.0000
 -4.2000,   4.5000,  37.8900
 -4.2000,   4.6000,  38.8000
 -4.2000,   4.7000,  39.7300
 -4.2000,   4.8000,  40.6800
 -4.2000,   4.9000,  41.6500
 -4.1000,  -5.0000,  41.8100
 -4.1000,  -4.9000,  40.8200
 -4.1000,  -4.8000,  39.8500
 -4.1000,  -4.7000,  38.9000
 -4.1000,  -4.6000,  37.9700
 -4.1000,  -4.5000,  37.0600
 -4.1000,  -4.4000,  36.1700
 -4.1000,  -4.3000,  35.3000
 -4.1000,  -4.2000,  34.4500
 -4.1000,  -4.1000,  33.6200
 -4.1000,  -4.0000,  32.8100
 -4.1000,  -3.9000,  32.0200
 -4.1000,  -3.8000,  31.2500
 -4.1000,  -3.7000,  30.5000
 -4.1000,  -3.6000,  29.7700
 -4.1000,  -3.5000,  29.0600
 -4.1000,  -3.4000,  28.3700
 -4.1000,  -3.3000,  27.7000
 -4.1000,  -3.2000,  27.0500
 -4.1000,  -3.1000,  26.4200
 -4.1000,  -3.0000,  25.8100
 -4.1000,  -2.9000,  25.2200
 -4.1000,  -2.8000,  24.6500
 -4.1000,  -2.7000,  24.1000
 -4.1000,  -2.6000,  23.5700
 -4.1000,  -2.5000,  23.0600
 -4.1000,  -2.4000,  22.5700
 -4.1000,  -2.3000,  22.1000
 -4.1000,  -2.2000,  21.6500
 -4.1000,  -2.1000,  21.2200
 -4.1000,  -2.0000,  20.8100
 -4.1000,  -1.9000,  20.4200
 -4.1000,  -1.8000,  20.0500
 -4.1000,  -1.7000,  19.7000
 -4.1000,  -1.6000,  19.3700
 -4.1000,  -1.5000,  19.0600
 -4.1000,  -1.4000,  18.7700
 -4.1000,  -1.3000,  18.5000
 -4.1000,  -1.2000,  18.2500
 -4.1000,  -1.1000,  18.0200
 -4.1000,  -1.0000,  17.8100
 -4.1000,  -0.9000,  17.6200
 -4.1000,  -0.8000,  17.4500
 -4.1000,  -0.7000,  17.3000
 -4.1000,  -0.6000,  17.1700
 -4.1000,  -0.5000,  17.0600
 -4.1000,  -0.4000,  16.9700
 -4.1000,  -0.3000,  16.9000
 -4.1000,  -0.2000,  16.8500
 -4.1000,  -0.1000,  16.8200
 -4.1000,   0.0000,  16.8100
 -4.1000,   0.1000,  16.8200
 -4.1000,   0.2000,  16.8500
 -4.1000,   0.3000,  16.9000
 -4.1000,   0.4000,  16.9700
 -4.1000,   0.5000,  17.0600
 -4.1000,   0.6000,  17.1700
 -4.1000,   0.7000,  17.3000
 -4.1000,   0.8000,  17.4500
 -4.1000,   0.9000,  17.6200
 -4.1000,   1.0000,  17.8100
 -4.1000,   1.1000,  18.0200
 -4.1000,   1.2000,  18.2500
 -4.1000,   1.3000,  18.5000
 -4.1000,   1.4000,  18.7700
 -4.1000,   1.5000,  19.0600
 -4.1000,   1.6000,  19.3700
 -4.1000,   1.7000,  19.7000
 -4.1000,   1.8000,  20.0500
 -4.1000,   1.9000,  20.4200
 -4.1000,   2.0000,  20.8100
 -4.1000,   2.1000,  21.2200
 -4.1000,   2.2000,  21.6500
 -4.1000,   2.3000,  22.1000
 -4.1000,   2.4000,  22.5700
 -4.1000,   2.5000,  23.0600
 -4.1000,   2.6000,  23.5700
 -4.1000,   2.7000,  24.1000
 -4.1000,   2.8000,  24.6500
 -4.1000,   2.9000,  25.2200
 -4.1000,   3.0000,  25.8100
 -4.1000,   3.1000,  26.4200
 -4.1000,   3.2000,  27.0500
 -4.1000,   3.3000,  27.7000
 -4.1000,   3.4000,  28.3700
 -4.1000,   3.5000,  29.0600
 -4.1000,   3.6000,  29.7700
 -4.1000,   3.7000,  30.5000
 -4.1000,   3.8000,  31.2500
 -4.1000,   3.9000,  32.0200
 -4.1000,   4.0000,  32.8100
 -4.1000,   4.1000,  33.6200
 -4.1000,   4.2000,  34.4500
 -4.1000,   4.3000,  35.3000
 -4.1000,   4.4000,  36.1700
 -4.1000,   4.5000,  37.0600
 -4.1000,   4.6000,  37.9700
 -4.1000,   4.7000,  38.9000
 -4.1000,   4.8000,  39.8500
 -4.1000,   4.9000,  40.8200
 -4.0000,  -5.0000,  41.0000
 -4.0000,  -4.9000,  40.0100
 -4.0000,  -4.8000,  39.0400
 -4.0000,  -4.7000,  38.0900
 -4.0000,  -4.6000,  37.1600
 -4.0000,  -4.5000,  36.2500
 -4.0000,  -4.4000,  35.3600
 -4.0000,  -4.3000,  34.4900
 -4.0000,  -4.2000,  33.6400
 -4.0000,  -4.1000,  32.8100
 -4.0000,  -4.0000,  32.0000
 -4.0000,  -3.9000,  31.2100
 -4.0000,  -3.8000,  30.4400
 -4.0000,  -3.7000,  29.6900
 -4.0000,  -3.6000,  28.9600
 -4.0000,  -3.5000,  28.2500
 -4.0000,  -3.4000,  27.5600
 -4.0000,  -3.3000,  26.8900
 -4.0000,  -3.2000,  26.2400
 -4.0000,  -3.1000,  25.6100
 -4.0000,  -3.0000,  25.0000
 -4.0000,  -2.9000,  24.4100
 -4.0000,  -2.8000,  23.8400
 -4.0000,  -2.7000,  23.2900
 -4.0000,  -2.6000,  22.7600
 -4.0000,  -2.5000,  22.2500
 -4.0000,  -2.4000,  21.7600
 -4.0000,  -2.3000,  21.2900
 -4.0000,  -2.2000,  20.8400
 -4.0000,  -2.1000,  20.4100
 -4.0000,  -2.0000,  20.0000
 -4.0000,  -1.9000,  19.6100
 -4.0000,  -1.8000,  19.2400
 -4.0000,  -1.7000,  18.8900
 -4.0000,  -1.6000,  18.5600
 -4.0000,  -1.5000,  18.2500
 -4.0000,  -1.4000,  17.9600
 -4.0000,  -1.3000,  17.6900
 -4.0000,  -1.2000,  17.4400
 -4.0000,  -1.1000,  17.2100
 -4.0000,  -1.0000,  17.0000
 -4.0000,  -0.9000,  16.8100
 -4.0000,  -0.8000,  16.6400
 -4.0000,  -0.7000,  16.4900
 -4.0000,  -0.6000,  16.3600
 -4.0000,  -0.5000,  16.2500
 -4.0000,  -0.4000,  16.1600
 -4.0000,  -0.3000,  16.0900
 -4.0000,  -0.2000,  16.0400
 -4.0000,  -0.1000,  16.0100
 -4.0000,   0.0000,  16.0000
 -4.0000,   0.1000,  16.0100
 -4.0000,   0.2000,  16.0400
 -4.0000,   0.3000,  16.0900
 -4.0000,   0.4000,  16.1600
 -4.0000,   0.5000,  16.2500
 -4.0000,   0.6000,  16.3600
 -4.0000,   0.7000,  16.4900
 -4.0000,   0.8000,  16.6400
 -4.0000,   0.9000,  16.8100
 -4.0000,   1.0000,  17.0000
 -4.0000,   1.1000,  17.2100
 -4.0000,   1.2000,  17.4400
 -4.0000,   1.3000,  17.6900
 -4.0000,   1.4000,  17.9600
 -4.0000,   1.5000,  18.2500
 -4.0000,   1.6000,  18.5600
 -4.0000,   1.7000,  18.8900
 -4.0000,   1.8000,  19.2400
 -4.0000,   1.9000,  19.6100
 -4.0000,   2.0000,  20.0000
 -4.0000,   2.1000,  20.4100
 -4.0000,   2.2000,  20.8400
 -4.0000,   2.3000,  21.2900
 -4.0000,   2.4000,  21.7600
 -4.0000,   2.5000,  22.2500
 -4.0000,   2.6000,  22.7600
 -4.0000,   2.7000,  23.2900
 -4.0000,   2.8000,  23.8400
 -4.0000,   2.9000,  24.4100
 -4.0000,   3.0000,  25.0000
 -4.0000,   3.1000,  25.6100
 -4.0000,   3.2000,  26.2400
 -4.0000,   3.3000,  26.8900
 -4.0000,   3.4000,  27.5600
 -4.0000,   3.5000,  28.2500
 -4.0000,   3.6000,  28.9600
 -4.0000,   3.7000,  29.6900
 -4.0000,   3.8000,  30.4400
 -4.0000,   3.9000,  31.2100
 -4.0000,   4.0000,  32.0000
 -4.0000,   4.1000,  32.8100
 -4.0000,   4.2000,  33.6400
 -4.0000,   4.3000,  34.4900
 -4.0000,   4.4000,  35.3600
 -4.0000,   4.5000,  36.2500
 -4.0000,   4.6000,  37.1600
 -4.0000,   4.7000,  38.0900
 -4.0000,   4.8000,  39.0400
 -4.0000,   4.9000,  40.0100
 -3.9000,  -5.0000,  40.2100
 -3.9000,  -4.9000,  39.2200
 -3.9000,  -4.8000,  38.2500
 -3.9000,  -4.7000,  37.3000
 -3.9000,  -4.6000,  36.3700
 -3.9000,  -4.5000,  35.4600
 -3.9000,  -4.4000,  34.5700
 -3.9000,  -4.3000,  33.7000
 -3.9000,  -4.2000,  32.8500
 -3.9000,  -4.1000,  32.0200
 -3.9000,  -4.0000,  31.2100
 -3.9000,  -3.9000,  30.4200
 -3.9000,  -3.8000,  29.6500
 -3.9000,  -3.7000,  28.9000
 -3.9000,  -3.6000,  28.1700
 -3.9000,  -3.5000,  27.4600
 -3.9000,  -3.4000,  26.7700
 -3.9000,  -3.3000,  26.1000
 -3.9000,  -3.2000,  25.4500
 -3.9000,  -3.1000,  24.8200
 -3.9000,  -3.0000,  24.2100
 -3.9000,  -2.9000,  23.6200
 -3.9000,  -2.8000,  23.0500
 -3.9000,  -2.7000,  22.5000
 -3.9000,  -2.6000,  21.9700
 -3.9000,  -2.5000,  21.4600
 -3.9000,  -2.4000,  20.9700
 -3.9000,  -2.3000,  20.5000
 -3.9000,  -2.2000,  20.0500
 -3.9000,  -2.1000,  19.6200
 -3.9000,  -2.0000,  19.2100
 -3.9000,  -1.9000,  18.8200
 -3.9000,  -1.8000,  18.4500
 -3.9000,  -1.7000,  18.1000
 -3.9000,  -1.6000,  17.7700
 -3.9000,  -1.5000,  17.4600
 -3.9000,  -1.4000,  17.1700
 -3.9000,  -1.3000,  16.9000
 -3.9000,  -1.2000,  16.6500
 -3.9000,  -1.1000,  16.4200
 -3.9000,  -1.0000,  16.2100
 -3.9000,  -0.9000,  16.0200
 -3.9000,  -0.8000,  15.8500
 -3.9000,  -0.7000,  15.7000
 -3.9000,  -0.6000,  15.5700
 -3.9000,  -0.5000,  15.4600
 -3.9000,  -0.4000,  15.3700
 -3.9000,  -0.3000,  15.3000
 -3.9000,  -0.2000,  15.2500
 -3.9000,  -0.1000,  15.2200
 -3.9000,   0.0000,  15.2100
 -3.9000,   0.1000,  15.2200
 -3.9000,   0.2000,  15.2500
 -3.9000,   0.3000,  15.3000
 -3.9000,   0.4000,  15.3700
 -3.9000,   0.5000,  15.4600
 -3.9000,   0.6000,  15.5700
 -3.9000,   0.7000,  15.7000
 -3.9000,   0.8000,  15.8500
 -3.9000,   0.9000,  16.0200
 -3.9000,   1.0000,  16.2100
 -3.9000,   1.1000,  16.4200
 -3.9000,   1.2000,  16.6500
 -3.9000,   1.3000,  16.9000
 -3.9000,   1.4000,  17.1700
 -3.9000,   1.5000,  17.4600
 -3.9000,   1.6000,  17.7700
 -3.9000,   1.7000,  18.1000
 -3.9000,   1.8000,  18.4500
 -3.9000,   1.9000,  18.8200
 -3.9000,   2.0000,  19.2100
 -3.9000,   2.1000,  19.6200
 -3.9000,   2.2000,  20.0500
 -3.9000,   2.3000,  20.5000
 -3.9000,   2.4000,  20.9700
 -3.9000,   2.5000,  21.4600
 -3.9000,   2.6000,  21.9700
 -3.9000,   2.7000,  22.5000
 -3.9000,   2.8000,  23.0500
 -3.9000,   2.9000,  23.6200
 -3.9000,   3.0000,  24.2100
 -3.9000,   3.1000,  24.8200
 -3.9000,   3.2000,  25.4500
 -3.9000,   3.3000,  26.1000
 -3.9000,   3.4000,  26.7700
 -3.9000,   3.5000,  27.4600
 -3.9000,   3.6000,  28.1700
 -3.9000,   3.7000,  28.9000
 -3.9000,   3.8000,  29.6500
 -3.9000,   3.9000,  30.4200
 -3.9000,   4.0000,  31.2100
 -3.9000,   4.1000,  32.0200
 -3.9000,   4.2000,  32.8500
 -3.9000,   4.3000,  33.7000
 -3.9000,   4.4000,  34.5700
 -3.9000,   4.5000,  35.4600
 -3.9000,   4.6000,  36.3700
 -3.9000,   4.7000,  37.3000
 -3.9000,   4.8000,  38.2500
 -3.9000,   4.9000,  39.2200
 -3.8000,  -5.0000,  39.4400
 -3.8000,  -4.9000,  38.4500
 -3.8000,  -4.8000,  37.4800
 -3.8000,  -4.7000,  36.5300
 -3.8000,  -4.6000,  35.6000
 -3.8000,  -4.5000,  34.6900
 -3.8000,  -4.4000,  33.8000
 -3.8000,  -4.3000,  32.9300
 -3.8000,  -4.2000,  32.0800
 -3.8000,  -4.1000,  31.2500
 -3.8000,  -4.0000,  30.4400
 -3.8000,  -3.9000,  29.6500
 -3.8000,  -3.8000,  28.8800
 -3.8000,  -3.7000,  28.1300
 -3.8000,  -3.6000,  27.4000
 -3.8000,  -3.5000,  26.6900
 -3.8000,  -3.4000,  26.0000
 -3.8000,  -3.3000,  25.3300
 -3.8000,  -3.2000,  24.6800
 -3.8000,  -3.1000,  24.0500
 -3.8000,  -3.0000,  23.4400
 -3.8000,  -2.9000,  22.8500
 -3.8000,  -2.8000,  22.2800
 -3.8000,  -2.7000,  21.7300
 -3.8000,  -2.6000,  21.2000
 -3.8000,  -2.5000,  20.6900
 -3.8000,  -2.4000,  20.2000
 -3.8000,  -2.3000,  19.7300
 -3.8000,  -2.2000,  19.2800
 -3.8000,  -2.1000,  18.8500
 -3.8000,  -2.0000,  18.4400
 -3.8000,  -1.9000,  18.0500
 -3.8000,  -1.8000,  17.6800
 -3.8000,  -1.7000,  17.3300
 -3.8000,  -1.6000,  17.0000
 -3.8000,  -1.5000,  16.6900
 -3.8000,  -1.4000,  16.4000
 -3.8000,  -1.3000,  16.1300
 -3.8000,  -1.2000,  15.8800
 -3.8000,  -1.1000,  15.6500
 -3.8000,  -1.0000,  15.4400
 -3.8000,  -0.9000,  15.2500
 -3.8000,  -0.8000,  15.0800
 -3.8000,  -0.7000,  14.9300
 -3.8000,  -0.6000,  14.8000
 -3.8000,  -0.5000,  14.6900
 -3.8000,  -0.4000,  14.6000
 -3.8000,  -0.3000,  14.5300
 -3.8000,  -0.2000,  14.4800
 -3.8000,  -0.1000,  14.4500
 -3.8000,   0.0000,  14.4400
 -3.8000,   0.1000,  14.4500
 -3.8000,   0.2000,  14.4800
 -3.8000,   0.3000,  14.5300
 -3.8000,   0.4000,  14.6000
 -3.8000,   0.5000,  14.6900
 -3.8000,   0.6000,  14.8000
 -3.8000,   0.7000,  14.9300
 -3.8000,   0.8000,  15.0800
 -3.8000,   0.9000,  15.2500
 -3.8000,   1.0000,  15.4400
 -3.8000,   1.1000,  15.6500
 -3.8000,   1.2000,  15.8800
 -3.8000,   1.3000,  16.1300
 -3.8000,   1.4000,  16.4000
 -3.8000,   1.5000,  16.6900
 -3.8000,   1.6000,  17.0000
 -3.8000,   1.7000,  17.3300
 -3.8000,   1.8000,  17.6800
 -3.8000,   1.9000,  18.0500
 -3.8000,   2.0000,  18.4400
 -3.8000,   2.1000,  18.8500
 -3.8000,   2.2000,  19.2800
 -3.8000,   2.3000,  19.7300
 -3.8000,   2.4000,  20.2000
 -3.8000,   2.5000,  20.6900
 -3.8000,   2.6000,  21.2000
 -3.8000,   2.7000,  21.7300
 -3.8000,   2.8000,  22.2800
 -3.8000,   2.9000,  22.8500
 -3.8000,   3.0000,  23.4400
 -3.8000,   3.1000,  24.0500
 -3.8000,   3.2000,  24.6800
 -3.8000,   3.3000,  25.3300
 -3.8000,   3.4000,  26.0000
 -3.8000,   3.5000,  26.6900
 -3.8000,   3.6000,  27.4000
 -3.8000,   3.7000,  28.1300
 -3.8000,   3.8000,  28.8800
 -3.8000,   3.9000,  29.6500
 -3.8000,   4.0000,  30.4400
 -3.8000,   4.1000,  31.2500
 -3.8000,   4.2000,  32.0800
 -3.8000,   4.3000,  32.9300
 -3.8000,   4.4000,  33.8000
 -3.8000,   4.5000,  34.6900
 -3.8000,   4.6000,  35.6000
 -3.8000,   4.7000,  36.5300
 -3.8000,   4.8000,  37.4800
 -3.8000,   4.9000,  38.4500
 -3.7000,  -5.0000,  38.6900
 -3.7000,  -4.9000,  37.7000
 -3.7000,  -4.8000,  36.7300
 -3.7000,  -4.7000,  35.7800
 -3.7000,  -4.6000,  34.8500
 -3.7000,  -4.5000,  33.9400
 -3.7000,  -4.4000,  33.0500
 -3.7000,  -4.3000,  32.1800
 -3.7000,  -4.2000,  31.3300
 -3.7000,  -4.1000,  30.5000
 -3.7000,  -4.0000,  29.6900
 -3.7000,  -3.9000,  28.9000
 -3.7000,  -3.8000,  28.1300
 -3.7000,  -3.7000,  27.3800
 -3.7000,  -3.6000,  26.6500
 -3.7000,  -3.5000,  25.9400
 -3.7000,  -3.4000,  25.2500
 -3.7000,  -3.3000,  24.5800
 -3.7000,  -3.2000,  23.9300
 -3.7000,  -3.1000,  23.3000
 -3.7000,  -3.0000,  22.6900
 -3.7000,  -2.9000,  22.1000
 -3.7000,  -2.8000,  21.5300
 -3.7000,  -2.7000,  20.9800
 -3.7000,  -2.6000,  20.4500
 -3.7000,  -2.5000,  19.9400
 -3.7000,  -2.4000,  19.4500
 -3.7000,  -2.3000,  18.9800
 -3.7000,  -2.2000,  18.5300
 -3.7000,  -2.1000,  18.1000
 -3.7000,  -2.0000,  17.6900
 -3.7000,  -1.9000,  17.3000
 -3.7000,  -1.8000,  16.9300
 -3.7000,  -1.7000,  16.5800
 -3.7000,  -1.6000,  16.2500
 -3.7000,  -1.5000,  15.9400
 -3.7000,  -1.4000,  15.6500
 -3.7000,  -1.3000,  15.3800
 -3.7000,  -1.2000,  15.1300
 -3.7000,  -1.1000,  14.9000
 -3.7000,  -1.0000,  14.6900
 -3.7000,  -0.9000,  14.5000
 -3.7000,  -0.8000,  14.3300
 -3.7000,  -0.7000,  14.1800
 -3.7000,  -0.6000,  14.0500
 -3.7000,  -0.5000,  13.9400
 -3.7000,  -0.4000,  13.8500
 -3.7000,  -0.3000,  13.7800
 -3.7000,  -0.2000,  13.7300
 -3.7000,  -0.1000,  13.7000
 -3.7000,   0.0000,  13.6900
 -3.7000,   0.1000,  13.7000
 -3.7000,   0.2000,  13.7300
 -3.7000,   0.3000,  13.7800
 -3.7000,   0.4000,  13.8500
 -3.7000,   0.5000,  13.9400
 -3.7000,   0.6000,  14.0500
 -3.7000,   0.7000,  14.1800
 -3.7000,   0.8000,  14.3300
 -3.7000,   0.9000,  14.5000
 -3.7000,   1.0000,  14.6900
 -3.7000,   1.1000,  14.9000
 -3.7000,   1.2000,  15.1300
 -3.7000,   1.3000,  15.3800
 -3.7000,   1.4000,  15.6500
 -3.7000,   1.5000,  15.9400
 -3.7000,   1.6000,  16.2500
 -3.7000,   1.7000,  16.5800
 -3.7000,   1.8000,  16.9300
 -3.7000,   1.9000,  17.3000
 -3.7000,   2.0000,  17.6900
 -3.7000,   2.1000,  18.1000
 -3.7000,   2.2000,  18.5300
 -3.7000,   2.3000,  18.9800
 -3.7000,   2.4000,  19.4500
 -3.7000,   2.5000,  19.9400
 -3.7000,   2.6000,  20.4500
 -3.7000,   2.7000,  20.9800
 -3.7000,   2.8000,  21.5300
 -3.7000,   2.9000,  22.1000
 -3.7000,   3.0000,  22.6900
 -3.7000,   3.1000,  23.3000
 -3.7000,   3.2000,  23.9300
 -3.7000,   3.3000,  24.5800
 -3.7000,   3.4000,  25.2500
 -3.7000,   3.5000,  25.9400
 -3.7000,   3.6000,  26.6500
 -3.7000,   3.7000,  27.3800
 -3.7000,   3.8000,  28.1300
 -3.7000,   3.9000,  28.9000
 -3.7000,   4.0000,  29.6900
 -3.7000,   4.1000,  30.5000
 -3.7000,   4.2000,  31.3300
 -3.7000,   4.3000,  32.1800
 -3.7000,   4.4000,  33.0500
 -3.7000,   4.5000,  33.9400
 -3.7000,   4.6000,  34.8500
 -3.7000,   4.7000,  35.7800
 -3.7000,   4.8000,  36.7300
 -3.7000,   4.9000,  37.7000
 -3.6000,  -5.0000,  37.9600
 -3.6000,  -4.9000,  36.9700
 -3.6000,  -4.8000,  36.0000
 -3.6000,  -4.7000,  35.0500
 -3.6000,  -4.6000,  34.1200
 -3.6000,  -4.5000,  33.2100
 -3.6000,  -4.4000,  32.3200
 -3.6000,  -4.3000,  31.4500
 -3.6000,  -4.2000,  30.6000
 -3.6000,  -4.1000,  29.7700
 -3.6000,  -4.0000,  28.9600
 -3.6000,  -3.9000,  28.1700
 -3.6000,  -3.8000,  27.4000
 -3.6000,  -3.7000,  26.6500
 -3.6000,  -3.6000,  25.9200
 -3.6000,  -3.5000,  25.2100
 -3.6000,  -3.4000,  24.5200
 -3.6000,  -3.3000,  23.8500
 -3.6000,  -3.2000,  23.2000
 -3.6000,  -3.1000,  22.5700
 -3.6000,  -3.0000,  21.9600
 -3.6000,  -2.9000,  21.3700
 -3.6000,  -2.8000,  20.8000
 -3.6000,  -2.7000,  20.2500
 -3.6000,  -2.6000,  19.7200
 -3.6000,  -2.5000,  19.2100
 -3.6000,  -2.4000,  18.7200
 -3.6000,  -2.3000,  18.2500
 -3.6000,  -2.2000,  17.8000
 -3.6000,  -2.1000,  17.3700
 -3.6000,  -2.0000,  16.9600
 -3.6000,  -1.9000,  16.5700
 -3.6000,  -1.8000,  16.2000
