item,heapify,push,peek,pop,remove_first_peek,remove_851,remove_2431,remove_4633,remove_5567,remove_7633,remove_4315,remove_4341,remove_7,remove_7079,remove_5703
4822, 9616, 9616, 9779, 9779, 9778, 9616, 9616, 9616, 9616, 9616, 9616, 9616, 9616, 9616, 9616
2805, 9578, 9578, 9778, 9778, 9777, 9578, 9578, 9578, 9578, 9578, 9578, 9578, 9578, 9578, 9578
6259, 9668, 9668, 9777, 9777, 9776, 9668, 9668, 9668, 9668, 9668, 9668, 9668, 9668, 9668, 9668
3286, 9213, 9213, 9776, 9776, 9775, 9213, 9213, 9213, 9213, 9213, 9213, 9213, 9213, 9213, 9213
7370, 9670, 9670, 9775, 9775, 9774, 9670, 9670, 9670, 9670, 9670, 9670, 9670, 9670, 9670, 9670
225, 9011, 9011, 9774, 9774, 9773, 9011, 9011, 9011, 9011, 9011, 9011, 9011, 9011, 9011, 9011
4684, 9890, 9890, 9773, 9773, 9772, 9890, 9890, 9890, 9890, 9890, 9890, 9890, 9890, 9890, 9890
5578, 9411, 9411, 9772, 9772, 9771, 9411, 9411, 9411, 9411, 9411, 9411, 9411, 9411, 9411, 9411
228, 8807, 8807, 9771, 9771, 9770, 8807, 8807, 8807, 8807, 8807, 8807, 8807, 8807, 8807, 8807
229, 9884, 9884, 9770, 9770, 9769, 9884, 9884, 9884, 9884, 9884, 9884, 9884, 9884, 9884, 9884
5460, 9885, 9885, 9769, 9769, 9768, 9885, 9885, 9885, 9885, 9885, 9885, 9885, 9885, 9885, 9885
8967, 9220, 9220, 9768, 9768, 9767, 9220, 9220, 9220, 9220, 9220, 9220, 9220, 9220, 9220, 9220
3902, 9572, 9572, 9767, 9767, 9766, 9572, 9572, 9572, 9572, 9572, 9572, 9572, 9572, 9572, 9572
5386, 9626, 9626, 9766, 9766, 9765, 9626, 9626, 9626, 9626, 9626, 9626, 9626, 9626, 9626, 9626
7774, 9555, 9555, 9765, 9765, 9764, 9555, 9555, 9555, 9555, 9555, 9555, 9555, 9555, 9555, 9555
6657, 9577, 9577, 9764, 9764, 9763, 9577, 9577, 9577, 9577, 9577, 9577, 9577, 9577, 9577, 9577
977, 9540, 9540, 9763, 9763, 9762, 9540, 9540, 9540, 9540, 9540, 9540, 9540, 9540, 9540, 9540
4362, 9702, 9702, 9762, 9762, 9761, 9702, 9702, 9702, 9702, 9702, 9702, 9702, 9702, 9702, 9702
7325, 9569, 9569, 9761, 9761, 9760, 9569, 9569, 9569, 9569, 9569, 9569, 9569, 9569, 9569, 9569
962, 9730, 9730, 9760, 9760, 9759, 9730, 9730, 9730, 9730, 9730, 9730, 9730, 9730, 9730, 9730
240, 9487, 9487, 9759, 9759, 9758, 9487, 9487, 9487, 9487, 9487, 9487, 9487, 9487, 9487, 9487
9684, 9644, 9644, 9758, 9758, 9757, 9644, 9644, 9644, 9644, 9644, 9644, 9644, 9644, 9644, 9644
4056, 9900, 9900, 9757, 9757, 9756, 9900, 9900, 9900, 9900, 9900, 9900, 9900, 9900, 9900, 9900
5953, 9565, 9565, 9756, 9756, 9755, 9565, 9565, 9565, 9565, 9565, 9565, 9565, 9565, 9565, 9565
4799, 9888, 9888, 9755, 9755, 9754, 9888, 9888, 9888, 9888, 9888, 9888, 9888, 9888, 9888, 9888
6767, 9653, 9653, 9754, 9754, 9753, 9653, 9653, 9653, 9653, 9653, 9653, 9653, 9653, 9653, 9653
8660, 9473, 9473, 9753, 9753, 9752, 9473, 9473, 9473, 9473, 9473, 9473, 9473, 9473, 9473, 9473
7121, 9030, 9030, 9752, 9752, 9751, 9030, 9030, 9030, 9030, 9030, 9030, 9030, 9030, 9030, 9030
195, 9484, 9484, 9751, 9751, 9750, 9484, 9484, 9484, 9484, 9484, 9484, 9484, 9484, 9484, 9484
249, 9821, 9821, 9750, 9750, 9749, 9821, 9821, 9821, 9821, 9821, 9821, 9821, 9821, 9821, 9821
250, 9853, 9853, 9749, 9749, 9748, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853
1047, 8896, 8896, 9748, 9748, 9747, 8896, 8896, 8896, 8896, 8896, 8896, 8896, 8896, 8896, 8896
6782, 9648, 9648, 9747, 9747, 9746, 9648, 9648, 9648, 9648, 9648, 9648, 9648, 9648, 9648, 9648
253, 9767, 9767, 9746, 9746, 9745, 9767, 9767, 9767, 9767, 9767, 9767, 9767, 9767, 9767, 9767
7830, 9599, 9599, 9745, 9745, 9744, 9599, 9599, 9599, 9599, 9599, 9599, 9599, 9599, 9599, 9599
7641, 9715, 9715, 9744, 9744, 9743, 9715, 9715, 9715, 9715, 9715, 9715, 9715, 9715, 9715, 9715
2247, 9330, 9330, 9743, 9743, 9742, 9330, 9330, 9330, 9330, 9330, 9330, 9330, 9330, 9330, 9330
9184, 9537, 9537, 9742, 9742, 9741, 9537, 9537, 9537, 9537, 9537, 9537, 9537, 9537, 9537, 9537
5029, 9755, 9755, 9741, 9741, 9740, 9755, 9755, 9755, 9755, 9755, 9755, 9755, 9755, 9755, 9755
4791, 9119, 9119, 9740, 9740, 9739, 9119, 9119, 9119, 9119, 9119, 9119, 9119, 9119, 9119, 9119
1204, 9833, 9833, 9739, 9739, 9738, 9833, 9833, 9833, 9833, 9833, 9833, 9833, 9833, 9833, 9833
6811, 9893, 9893, 9738, 9738, 9737, 9893, 9893, 9893, 9893, 9893, 9893, 9893, 9893, 9893, 9893
6418, 9495, 9495, 9737, 9737, 9736, 9495, 9495, 9495, 9495, 9495, 9495, 9495, 9495, 9495, 9495
263, 9386, 9386, 9736, 9736, 9735, 9386, 9386, 9386, 9386, 9386, 9386, 9386, 9386, 9386, 9386
264, 9547, 9547, 9735, 9735, 9734, 9547, 9547, 9547, 9547, 9547, 9547, 9547, 9547, 9547, 9547
8014, 9460, 9460, 9734, 9734, 9733, 9460, 9460, 9460, 9460, 9460, 9460, 9460, 9460, 9460, 9460
8964, 9032, 9032, 9733, 9733, 9732, 9032, 9032, 9032, 9032, 9032, 9032, 9032, 9032, 9032, 9032
3734, 9826, 9826, 9732, 9732, 9731, 9826, 9826, 9826, 9826, 9826, 9826, 9826, 9826, 9826, 9826
3051, 9716, 9716, 9731, 9731, 9730, 9716, 9716, 9716, 9716, 9716, 9716, 9716, 9716, 9716, 9716
2089, 9854, 9854, 9730, 9730, 9729, 9854, 9854, 9854, 9854, 9854, 9854, 9854, 9854, 9854, 9854
6844, 9792, 9792, 9729, 9729, 9728, 9792, 9792, 9792, 9792, 9792, 9792, 9792, 9792, 9792, 9792
7706, 9787, 9787, 9728, 9728, 9727, 9787, 9787, 9787, 9787, 9787, 9787, 9787, 9787, 9787, 9787
9477, 9835, 9835, 9727, 9727, 9726, 9835, 9835, 9835, 9835, 9835, 9835, 9835, 9835, 9835, 9835
8802, 9775, 9775, 9726, 9726, 9725, 9775, 9775, 9775, 9775, 9775, 9775, 9775, 9775, 9775, 9775
569, 9746, 9746, 9725, 9725, 9724, 9746, 9746, 9746, 9746, 9746, 9746, 9746, 9746, 9746, 9746
5516, 9782, 9782, 9724, 9724, 9723, 9782, 9782, 9782, 9782, 9782, 9782, 9782, 9782, 9782, 9782
5282, 9606, 9606, 9723, 9723, 9722, 9606, 9606, 9606, 9606, 9606, 9606, 9606, 9606, 9606, 9606
3706, 9239, 9239, 9722, 9722, 9721, 9239, 9239, 9239, 9239, 9239, 9239, 9239, 9239, 9239, 9239
2630, 9205, 9205, 9721, 9721, 9720, 9205, 9205, 9205, 9205, 9205, 9205, 9205, 9205, 9205, 9205
2354, 9534, 9534, 9720, 9720, 9719, 9534, 9534, 9534, 9534, 9534, 9534, 9534, 9534, 9534, 9534
6638, 9568, 9568, 9719, 9719, 9718, 9568, 9568, 9568, 9568, 9568, 9568, 9568, 9568, 9568, 9568
1325, 9479, 9479, 9718, 9718, 9717, 9479, 9479, 9479, 9479, 9479, 9479, 9479, 9479, 9479, 9479
282, 9497, 9497, 9717, 9717, 9716, 9497, 9497, 9497, 9497, 9497, 9497, 9497, 9497, 9497, 9497
4908, 9297, 9297, 9716, 9716, 9715, 9297, 9297, 9297, 9297, 9297, 9297, 9297, 9297, 9297, 9297
8110, 9415, 9415, 9715, 9715, 9714, 9415, 9415, 9415, 9415, 9415, 9415, 9415, 9415, 9415, 9415
4110, 9323, 9323, 9714, 9714, 9713, 9323, 9323, 9323, 9323, 9323, 9323, 9323, 9323, 9323, 9323
5619, 9493, 9493, 9713, 9713, 9712, 9493, 9493, 9493, 9493, 9493, 9493, 9493, 9493, 9493, 9493
287, 9601, 9601, 9712, 9712, 9711, 9601, 9601, 9601, 9601, 9601, 9601, 9601, 9601, 9601, 9601
5990, 9750, 9750, 9711, 9711, 9710, 9750, 9750, 9750, 9750, 9750, 9750, 9750, 9750, 9750, 9750
5869, 9839, 9839, 9710, 9710, 9709, 9839, 9839, 9839, 9839, 9839, 9839, 9839, 9839, 9839, 9839
2921, 9897, 9897, 9709, 9709, 9708, 9897, 9897, 9897, 9897, 9897, 9897, 9897, 9897, 9897, 9897
5740, 9453, 9453, 9708, 9708, 9707, 9453, 9453, 9453, 9453, 9453, 9453, 9453, 9453, 9453, 9453
5909, 9397, 9397, 9707, 9707, 9706, 9397, 9397, 9397, 9397, 9397, 9397, 9397, 9397, 9397, 9397
6695, 9635, 9635, 9706, 9706, 9705, 9635, 9635, 9635, 9635, 9635, 9635, 9635, 9635, 9635, 9635
8205, 9706, 9706, 9705, 9705, 9704, 9706, 9706, 9706, 9706, 9706, 9706, 9706, 9706, 9706, 9706
9067, 9500, 9500, 9704, 9704, 9703, 9500, 9500, 9500, 9500, 9500, 9500, 9500, 9500, 9500, 9500
7956, 9646, 9646, 9703, 9703, 9702, 9646, 9646, 9646, 9646, 9646, 9646, 9646, 9646, 9646, 9646
4192, 9794, 9794, 9702, 9702, 9701, 9794, 9794, 9794, 9794, 9794, 9794, 9794, 9794, 9794, 9794
9880, 9867, 9867, 9701, 9701, 9700, 9867, 9867, 9867, 9867, 9867, 9867, 9867, 9867, 9867, 9867
951, 9612, 9612, 9700, 9700, 9699, 9612, 9612, 9612, 9612, 9612, 9612, 9612, 9612, 9612, 9612
1484, 9660, 9660, 9699, 9699, 9698, 9660, 9660, 9660, 9660, 9660, 9660, 9660, 9660, 9660, 9660
1863, 9675, 9675, 9698, 9698, 9697, 9675, 9675, 9675, 9675, 9675, 9675, 9675, 9675, 9675, 9675
3750, 9840, 9840, 9697, 9697, 9696, 9840, 9840, 9840, 9840, 9840, 9840, 9840, 9840, 9840, 9840
7625, 9819, 9819, 9696, 9696, 9695, 9819, 9819, 9819, 9819, 9819, 9819, 9819, 9819, 9819, 9819
1052, 9786, 9786, 9695, 9695, 9694, 9786, 9786, 9786, 9786, 9786, 9786, 9786, 9786, 9786, 9786
305, 9816, 9816, 9694, 9694, 9693, 9816, 9816, 9816, 9816, 9816, 9816, 9816, 9816, 9816, 9816
4824, 9876, 9876, 9693, 9693, 9692, 9876, 9876, 9876, 9876, 9876, 9876, 9876, 9876, 9876, 9876
5069, 9860, 9860, 9692, 9692, 9691, 9860, 9860, 9860, 9860, 9860, 9860, 9860, 9860, 9860, 9860
308, 9878, 9878, 9691, 9691, 9690, 9878, 9878, 9878, 9878, 9878, 9878, 9878, 9878, 9878, 9878
514, 9945, 9945, 9690, 9690, 9689, 9945, 9945, 9945, 9945, 9945, 9945, 9945, 9945, 9945, 9945
8778, 9967, 9967, 9689, 9689, 9688, 9967, 9967, 9967, 9967, 9967, 9967, 9967, 9967, 9967, 9967
9925, 9956, 9956, 9688, 9688, 9687, 9956, 9956, 9956, 9956, 9956, 9956, 9956, 9956, 9956, 9956
8519, 7986, 7986, 9687, 9687, 9686, 7986, 7986, 7986, 8195, 8195, 7986, 7986, 7986, 7986, 7986
7139, 9820, 9820, 9686, 9686, 9685, 9820, 9820, 9820, 9820, 9820, 9820, 9820, 9820, 9820, 9820
5427, 9827, 9827, 9685, 9685, 9684, 9827, 9827, 9827, 9827, 9827, 9827, 9827, 9827, 9827, 9827
5983, 9591, 9591, 9684, 9684, 9683, 9591, 9591, 9591, 9591, 9591, 9591, 9591, 9591, 9591, 9591
9306, 9691, 9691, 9683, 9683, 9682, 9691, 9691, 9691, 9691, 9691, 9691, 9691, 9691, 9691, 9691
2443, 9503, 9503, 9682, 9682, 9681, 9503, 9503, 9503, 9503, 9503, 9503, 9503, 9503, 9503, 9503
3906, 9631, 9631, 9681, 9681, 9680, 9631, 9631, 9631, 9631, 9631, 9631, 9631, 9631, 9631, 9631
6641, 9341, 9341, 9680, 9680, 9679, 9341, 9341, 9341, 9341, 9341, 9341, 9341, 9341, 9341, 9341
5252, 9274, 9274, 9679, 9679, 9678, 9274, 9274, 9274, 9274, 9274, 9274, 9274, 9274, 9274, 9274
6574, 9346, 9346, 9678, 9678, 9677, 9346, 9346, 9346, 9346, 9346, 9346, 9346, 9346, 9346, 9346
602, 9557, 9557, 9677, 9677, 9676, 9557, 9557, 9557, 9557, 9557, 9557, 9557, 9557, 9557, 9557
230, 9344, 9344, 9676, 9676, 9675, 9344, 9344, 9344, 9344, 9344, 9344, 9344, 9344, 9344, 9344
9350, 9649, 9649, 9675, 9675, 9674, 9649, 9649, 9649, 9649, 9649, 9649, 9649, 9649, 9649, 9649
9692, 9580, 9580, 9674, 9674, 9673, 9580, 9580, 9580, 9580, 9580, 9580, 9580, 9580, 9580, 9580
4441, 9582, 9582, 9673, 9673, 9672, 9582, 9582, 9582, 9582, 9582, 9582, 9582, 9582, 9582, 9582
4813, 8215, 8215, 9672, 9672, 9671, 8215, 8215, 8215, 8215, 8215, 8215, 8215, 8215, 8215, 8215
793, 9255, 9255, 9671, 9671, 9670, 9255, 9255, 9255, 9255, 9255, 9255, 9255, 9255, 9255, 9255
2275, 8975, 8975, 9670, 9670, 9669, 8975, 8975, 8975, 8975, 8975, 8975, 8975, 8975, 8975, 8975
657, 9094, 9094, 9669, 9669, 9668, 9094, 9094, 9094, 9094, 9094, 9094, 9094, 9094, 9094, 9094
331, 9594, 9594, 9668, 9668, 9667, 9594, 9594, 9594, 9594, 9594, 9594, 9594, 9594, 9594, 9594
332, 9754, 9754, 9667, 9667, 9666, 9754, 9754, 9754, 9754, 9754, 9754, 9754, 9754, 9754, 9754
6917, 9712, 9712, 9666, 9666, 9665, 9712, 9712, 9712, 9712, 9712, 9712, 9712, 9712, 9712, 9712
9362, 9783, 9783, 9665, 9665, 9664, 9783, 9783, 9783, 9783, 9783, 9783, 9783, 9783, 9783, 9783
5574, 8969, 8969, 9664, 9664, 9663, 8969, 8969, 8969, 8969, 8969, 8969, 8969, 8969, 8969, 8969
1358, 8942, 8942, 9663, 9663, 9662, 8942, 8942, 8942, 8942, 8942, 8942, 8942, 8942, 8942, 8942
8936, 9707, 9707, 9662, 9662, 9661, 9707, 9707, 9707, 9707, 9707, 9707, 9707, 9707, 9707, 9707
7713, 9727, 9727, 9661, 9661, 9660, 9727, 9727, 9727, 9727, 9727, 9727, 9727, 9727, 9727, 9727
539, 9457, 9457, 9660, 9660, 9659, 9457, 9457, 9457, 9457, 9457, 9457, 9457, 9457, 9457, 9457
3855, 9796, 9796, 9659, 9659, 9658, 9796, 9796, 9796, 9796, 9796, 9796, 9796, 9796, 9796, 9796
1224, 9806, 9806, 9658, 9658, 9657, 9806, 9806, 9806, 9806, 9806, 9806, 9806, 9806, 9806, 9806
342, 9739, 9739, 9657, 9657, 9656, 9739, 9739, 9739, 9739, 9739, 9739, 9739, 9739, 9739, 9739
1991, 9287, 9287, 9656, 9656, 9655, 9287, 9287, 9287, 9287, 9287, 9287, 9287, 9287, 9287, 9287
5658, 9061, 9061, 9655, 9655, 9654, 9061, 9061, 9061, 9061, 9061, 9061, 9061, 9061, 9061, 9061
4210, 9301, 9301, 9654, 9654, 9653, 9301, 9301, 9301, 9301, 9301, 9301, 9301, 9301, 9301, 9301
1603, 9549, 9549, 9653, 9653, 9652, 9549, 9549, 9549, 9549, 9549, 9549, 9549, 9549, 9549, 9549
2645, 9072, 9072, 9652, 9652, 9651, 9072, 9072, 9072, 9072, 9072, 9072, 9072, 9072, 9072, 9072
5685, 9510, 9510, 9651, 9651, 9650, 9510, 9510, 9510, 9510, 9510, 9510, 9510, 9510, 9510, 9510
7678, 8952, 8952, 9650, 9650, 9649, 8952, 8952, 8952, 8952, 8952, 8952, 8952, 8952, 8952, 8952
131, 9409, 9409, 9649, 9649, 9648, 9409, 9409, 9409, 9409, 9409, 9409, 9409, 9409, 9409, 9409
1519, 9544, 9544, 9648, 9648, 9647, 9544, 9544, 9544, 9544, 9544, 9544, 9544, 9544, 9544, 9544
9464, 9719, 9719, 9647, 9647, 9646, 9719, 9719, 9719, 9719, 9719, 9719, 9719, 9719, 9719, 9719
6402, 9714, 9714, 9646, 9646, 9645, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714
484, 8651, 8651, 9645, 9645, 9644, 8651, 8651, 8651, 8651, 8651, 8651, 8651, 8651, 8651, 8651
2769, 9528, 9528, 9644, 9644, 9643, 9528, 9528, 9528, 9528, 9528, 9528, 9528, 9528, 9528, 9528
473, 9733, 9733, 9643, 9643, 9642, 9733, 9733, 9733, 9733, 9733, 9733, 9733, 9733, 9733, 9733
6939, 9422, 9422, 9642, 9642, 9641, 9422, 9422, 9422, 9422, 9422, 9422, 9422, 9422, 9422, 9422
7648, 9454, 9454, 9641, 9641, 9640, 9454, 9454, 9454, 9454, 9454, 9454, 9454, 9454, 9454, 9454
359, 9687, 9687, 9640, 9640, 9639, 9687, 9687, 9687, 9687, 9687, 9687, 9687, 9687, 9687, 9687
3480, 9722, 9722, 9639, 9639, 9638, 9722, 9722, 9722, 9722, 9722, 9722, 9722, 9722, 9722, 9722
361, 9762, 9762, 9638, 9638, 9637, 9762, 9762, 9762, 9762, 9762, 9762, 9762, 9762, 9762, 9762
7220, 9720, 9720, 9637, 9637, 9636, 9720, 9720, 9720, 9720, 9720, 9720, 9720, 9720, 9720, 9720
2778, 9005, 9005, 9636, 9636, 9635, 9005, 9005, 9005, 9005, 9005, 9005, 9005, 9005, 9005, 9005
364, 8372, 8372, 9635, 9635, 9634, 8372, 8372, 8372, 8372, 8372, 8372, 8372, 8372, 8372, 8372
6462, 9112, 9112, 9634, 9634, 9633, 9112, 9112, 9112, 9112, 9112, 9112, 9112, 9112, 9112, 9112
5215, 9331, 9331, 9633, 9633, 9632, 9331, 9331, 9331, 9331, 9331, 9331, 9331, 9331, 9331, 9331
8610, 9517, 9517, 9632, 9632, 9631, 9517, 9517, 9517, 9517, 9517, 9517, 9517, 9517, 9517, 9517
368, 9396, 9396, 9631, 9631, 9630, 9396, 9396, 9396, 9396, 9396, 9396, 9396, 9396, 9396, 9396
6088, 8862, 8862, 9630, 9630, 9629, 8862, 8862, 8862, 8862, 8862, 8862, 8862, 8862, 8862, 8862
8009, 9026, 9026, 9629, 9629, 9628, 9026, 9026, 9026, 9026, 9026, 9026, 9026, 9026, 9026, 9026
2733, 9611, 9611, 9628, 9628, 9627, 9611, 9611, 9611, 9611, 9611, 9611, 9611, 9611, 9611, 9611
4453, 9718, 9718, 9627, 9627, 9626, 9718, 9718, 9718, 9718, 9718, 9718, 9718, 9718, 9718, 9718
9709, 9533, 9533, 9626, 9626, 9625, 9533, 9533, 9533, 9533, 9533, 9533, 9533, 9533, 9533, 9533
5510, 9637, 9637, 9625, 9625, 9624, 9637, 9637, 9637, 9637, 9637, 9637, 9637, 9637, 9637, 9637
4127, 9680, 9680, 9624, 9624, 9623, 9680, 9680, 9680, 9680, 9680, 9680, 9680, 9680, 9680, 9680
4314, 9676, 9676, 9623, 9623, 9622, 9676, 9676, 9676, 9676, 9676, 9676, 9676, 9676, 9676, 9676
2622, 8842, 8842, 9622, 9622, 9621, 8842, 8842, 8842, 8842, 8842, 8842, 8842, 8842, 8842, 8842
3078, 9844, 9844, 9621, 9621, 9620, 9844, 9844, 9844, 9844, 9844, 9844, 9844, 9844, 9844, 9844
1476, 9449, 9449, 9620, 9620, 9619, 9449, 9449, 9449, 9449, 9449, 9449, 9449, 9449, 9449, 9449
380, 9813, 9813, 9619, 9619, 9618, 9813, 9813, 9813, 9813, 9813, 9813, 9813, 9813, 9813, 9813
4147, 9308, 9308, 9618, 9618, 9617, 9308, 9308, 9308, 9308, 9308, 9308, 9308, 9308, 9308, 9308
3091, 9671, 9671, 9617, 9617, 9616, 9671, 9671, 9671, 9671, 9671, 9671, 9671, 9671, 9671, 9671
1368, 9661, 9661, 9616, 9616, 9615, 9661, 9661, 9661, 9661, 9661, 9661, 9661, 9661, 9661, 9661
8834, 8713, 8713, 9615, 9615, 9614, 8713, 8713, 8713, 8713, 8713, 8713, 8713, 8713, 8713, 8713
2277, 9516, 9516, 9614, 9614, 9613, 9516, 9516, 9516, 9516, 9516, 9516, 9516, 9516, 9516, 9516
5940, 9576, 9576, 9613, 9613, 9612, 9576, 9576, 9576, 9576, 9576, 9576, 9576, 9576, 9576, 9576
387, 9303, 9303, 9612, 9612, 9611, 9303, 9303, 9303, 9303, 9303, 9303, 9303, 9303, 9303, 9303
8874, 9372, 9372, 9611, 9611, 9610, 9372, 9372, 9372, 9372, 9372, 9372, 9372, 9372, 9372, 9372
5961, 9420, 9420, 9610, 9610, 9609, 9420, 9420, 9420, 9420, 9420, 9420, 9420, 9420, 9420, 9420
9270, 7111, 7111, 9609, 9609, 9608, 7111, 7111, 7111, 7111, 7111, 7111, 7111, 7111, 7111, 7111
1453, 9560, 9560, 9608, 9608, 9607, 9560, 9560, 9560, 9560, 9560, 9560, 9560, 9560, 9560, 9560
445, 8631, 8631, 9607, 9607, 9606, 8631, 8631, 8631, 8631, 8631, 8631, 8631, 8631, 8631, 8631
393, 9592, 9592, 9606, 9606, 9605, 9592, 9592, 9592, 9592, 9592, 9592, 9592, 9592, 9592, 9592
3349, 9791, 9791, 9605, 9605, 9604, 9791, 9791, 9791, 9791, 9791, 9791, 9791, 9791, 9791, 9791
8002, 9343, 9343, 9604, 9604, 9603, 9343, 9343, 9343, 9343, 9343, 9343, 9343, 9343, 9343, 9343
396, 9496, 9496, 9603, 9603, 9602, 9496, 9496, 9496, 9496, 9496, 9496, 9496, 9496, 9496, 9496
6968, 9593, 9593, 9602, 9602, 9601, 9593, 9593, 9593, 9593, 9593, 9593, 9593, 9593, 9593, 9593
2394, 9140, 9140, 9601, 9601, 9600, 9140, 9140, 9140, 9140, 9140, 9140, 9140, 9140, 9140, 9140
399, 8990, 8990, 9600, 9600, 9599, 8990, 8990, 8990, 8990, 8990, 8990, 8990, 8990, 8990, 8990
2491, 9463, 9463, 9599, 9599, 9598, 9463, 9463, 9463, 9463, 9463, 9463, 9463, 9463, 9463, 9463
7520, 9603, 9603, 9598, 9598, 9597, 9603, 9603, 9603, 9603, 9603, 9603, 9603, 9603, 9603, 9603
6192, 9511, 9511, 9597, 9597, 9596, 9511, 9511, 9511, 9511, 9511, 9511, 9511, 9511, 9511, 9511
9652, 9468, 9468, 9596, 9596, 9595, 9468, 9468, 9468, 9468, 9468, 9468, 9468, 9468, 9468, 9468
9088, 9771, 9771, 9595, 9595, 9594, 9771, 9771, 9771, 9771, 9771, 9771, 9771, 9771, 9771, 9771
3741, 9769, 9769, 9594, 9594, 9593, 9769, 9769, 9769, 9769, 9769, 9769, 9769, 9769, 9769, 9769
4375, 9766, 9766, 9593, 9593, 9592, 9766, 9766, 9766, 9766, 9766, 9766, 9766, 9766, 9766, 9766
407, 9358, 9358, 9592, 9592, 9591, 9358, 9358, 9358, 9358, 9358, 9358, 9358, 9358, 9358, 9358
9001, 9694, 9694, 9591, 9591, 9590, 9694, 9694, 9694, 9694, 9694, 9694, 9694, 9694, 9694, 9694
409, 8938, 8938, 9590, 9590, 9589, 8938, 8938, 8938, 8938, 8938, 8938, 8938, 8938, 8938, 8938
1736, 9046, 9046, 9589, 9589, 9588, 9046, 9046, 9046, 9046, 9046, 9046, 9046, 9046, 9046, 9046
3340, 9382, 9382, 9588, 9588, 9587, 9382, 9382, 9382, 9382, 9382, 9382, 9382, 9382, 9382, 9382
3370, 9699, 9699, 9587, 9587, 9586, 9699, 9699, 9699, 9699, 9699, 9699, 9699, 9699, 9699, 9699
2458, 9045, 9045, 9586, 9586, 9585, 9045, 9045, 9045, 9045, 9045, 9045, 9045, 9045, 9045, 9045
5604, 9652, 9652, 9585, 9585, 9584, 9652, 9652, 9652, 9652, 9652, 9652, 9652, 9652, 9652, 9652
4826, 9290, 9290, 9584, 9584, 9583, 9290, 9290, 9290, 9290, 9290, 9290, 9290, 9290, 9290, 9290
7034, 9551, 9551, 9583, 9583, 9582, 9551, 9551, 9551, 9551, 9551, 9551, 9551, 9551, 9551, 9551
5225, 9620, 9620, 9582, 9582, 9581, 9620, 9620, 9620, 9620, 9620, 9620, 9620, 9620, 9620, 9620
8562, 9621, 9621, 9581, 9581, 9580, 9621, 9621, 9621, 9621, 9621, 9621, 9621, 9621, 9621, 9621
6181, 8962, 8962, 9580, 9580, 9579, 8962, 8962, 8962, 8962, 8962, 8962, 8962, 8962, 8962, 8962
420, 9294, 9294, 9579, 9579, 9578, 9294, 9294, 9294, 9294, 9294, 9294, 9294, 9294, 9294, 9294
1248, 8469, 8469, 9578, 9578, 9577, 8469, 8469, 8469, 8469, 8469, 8469, 8469, 8469, 8469, 8469
6927, 9539, 9539, 9577, 9577, 9576, 9539, 9539, 9539, 9539, 9539, 9539, 9539, 9539, 9539, 9539
423, 8933, 8933, 9576, 9576, 9575, 8933, 8933, 8933, 8933, 8933, 8933, 8933, 8933, 8933, 8933
3379, 9575, 9575, 9575, 9575, 9574, 9575, 9575, 9575, 9575, 9575, 9575, 9575, 9575, 9575, 9575
7406, 9406, 9406, 9574, 9574, 9573, 9406, 9406, 9406, 9406, 9406, 9406, 9406, 9406, 9406, 9406
4030, 9483, 9483, 9573, 9573, 9572, 9483, 9483, 9483, 9483, 9483, 9483, 9483, 9483, 9483, 9483
5653, 9632, 9632, 9572, 9572, 9571, 9632, 9632, 9632, 9632, 9632, 9632, 9632, 9632, 9632, 9632
6893, 9131, 9131, 9571, 9571, 9570, 9131, 9131, 9131, 9131, 9131, 9131, 9131, 9131, 9131, 9131
6108, 9380, 9380, 9570, 9570, 9569, 9380, 9380, 9380, 9380, 9380, 9380, 9380, 9380, 9380, 9380
9877, 9354, 9354, 9569, 9569, 9568, 9354, 9354, 9354, 9354, 9354, 9354, 9354, 9354, 9354, 9354
5398, 9429, 9429, 9568, 9568, 9567, 9429, 9429, 9429, 9429, 9429, 9429, 9429, 9429, 9429, 9429
2569, 9519, 9519, 9567, 9567, 9566, 9519, 9519, 9519, 9519, 9519, 9519, 9519, 9519, 9519, 9519
2917, 9321, 9321, 9566, 9566, 9565, 9321, 9321, 9321, 9321, 9321, 9321, 9321, 9321, 9321, 9321
9321, 9530, 9530, 9565, 9565, 9564, 9530, 9530, 9530, 9530, 9530, 9530, 9530, 9530, 9530, 9530
1245, 9142, 9142, 9564, 9564, 9563, 9142, 9142, 9142, 9142, 9142, 9142, 9142, 9142, 9142, 9142
4905, 9086, 9086, 9563, 9563, 9562, 9086, 9086, 9086, 9086, 9086, 9086, 9086, 9086, 9086, 9086
7376, 9265, 9265, 9562, 9562, 9561, 9265, 9265, 9265, 9265, 9265, 9265, 9265, 9265, 9265, 9265
2181, 9745, 9745, 9561, 9561, 9560, 9745, 9745, 9745, 9745, 9745, 9745, 9745, 9745, 9745, 9745
6770, 8894, 8894, 9560, 9560, 9559, 8894, 8894, 8894, 8894, 8894, 8894, 8894, 8894, 8894, 8894
9141, 9160, 9160, 9559, 9559, 9558, 9160, 9160, 9160, 9160, 9160, 9160, 9160, 9160, 9160, 9160
